1.008,0.543
0.269,0.492
0.264,0.515
0.031,0.691
0.270,0.504
0.979,0.495
0.454,0.103
0.498,0.104
0.073,0.818
0.347,0.919
0.276,0.453
0.297,0.846
0.901,0.551
0.479,0.697
0.517,0.091
0.243,0.510
0.647,0.847
0.077,0.708
0.727,0.818
0.252,0.507
0.251,0.482
0.947,0.005
0.368,0.747
0.921,0.007
0.206,0.447
0.285,0.832
0.324,0.941
0.955,0.606
0.387,0.063
1.019,0.032
0.986,0.506
0.274,0.486
0.218,0.445
0.087,0.786
0.067,0.794
0.353,0.060
0.099,0.793
0.435,0.113
0.381,0.922
0.447,0.759
0.385,0.726
0.286,0.473
0.276,0.557
0.325,0.903
0.944,0.528
0.067,0.777
0.622,0.722
0.651,0.734
0.498,0.709
0.050,0.759
0.446,0.092
0.938,0.511
0.657,0.789
0.311,0.480
0.134,0.756
0.303,0.954
0.438,0.708
0.205,0.463
0.201,0.497
0.223,0.473
0.987,0.003
0.443,0.066
0.148,0.737
0.293,0.914
0.109,0.775
0.243,0.449
0.921,0.569
0.067,0.840
0.180,0.463
0.285,0.468
0.443,0.696
0.963,0.490
0.760,0.850
1.015,0.503
0.391,0.667
0.449,0.738
0.218,0.617
0.017,0.712
0.437,0.091
0.137,0.760
0.307,0.850
0.079,0.720
0.211,0.487
0.458,0.059
0.661,0.800
0.942,0.030
0.947,0.001
0.290,0.447
0.902,0.052
0.317,0.919
0.363,0.069
0.053,0.695
0.401,0.738
0.420,0.762
0.265,0.916
0.110,0.780
0.384,0.056
0.056,0.782
0.925,0.521
0.967,0.046
0.313,0.966
0.641,0.795
0.679,0.868
0.922,0.063
0.302,0.495
0.214,0.468
0.277,0.890
0.504,0.121
0.260,0.498
0.264,0.499
0.258,0.847
0.179,0.514
0.299,0.405
0.984,0.541
0.936,0.052
0.258,0.925
0.949,0.072
0.255,0.416
0.040,0.728
0.330,0.447
0.972,0.535
0.168,0.495
0.697,0.767
0.250,0.414
0.296,0.497
0.412,0.755
0.267,0.517
0.293,0.851
0.669,0.807
0.951,0.032
0.999,0.558
0.486,0.086
0.198,0.506
0.984,0.513
0.339,0.068
0.487,0.100
0.993,0.533
0.904,0.593
0.290,0.021
0.083,0.787
0.087,0.759
0.954,0.077
0.309,0.032
0.925,0.046
0.301,0.922
0.433,0.068
0.967,0.537
0.388,0.050
0.274,0.937
0.315,0.896
0.967,0.556
0.426,0.706
0.436,0.701
0.338,0.041
0.969,0.521
0.292,0.824
0.416,0.006
0.149,0.494
0.465,0.103
0.880,0.512
0.285,0.507
0.866,0.061
0.264,0.869
1.030,0.549
0.464,0.799
0.658,0.785
0.244,0.826
0.393,0.648
0.185,0.958
0.696,0.755
0.963,0.515
0.329,0.041
0.520,0.047
0.223,0.479
0.495,0.074
0.216,0.436
0.268,0.923
1.019,0.521
0.307,0.864
0.433,0.732
0.063,0.731
0.481,0.072
0.074,0.773
0.895,0.116
0.935,0.033
0.259,0.518
0.971,0.458
0.410,0.734
0.672,0.795
0.968,0.557
0.290,0.546
0.486,0.054
0.959,0.600
0.383,0.037
0.454,0.665
0.666,0.817
0.197,0.453
0.246,0.494
0.900,0.018
0.343,0.031
0.288,0.080
0.184,0.381
0.381,0.043
0.562,0.048
0.358,0.909
0.666,0.827
0.064,0.740
0.182,0.942
0.663,0.837
0.280,0.443
0.277,0.460
0.952,0.527
0.971,0.526
0.061,0.778
0.290,0.518
0.261,0.569
0.455,0.713
0.035,0.767
0.499,0.024
0.961,0.021
0.412,0.091
0.350,0.081
1.008,0.571
0.970,0.540
0.139,0.757
0.144,0.479
0.093,0.811
0.715,0.752
0.510,0.073
0.403,0.678
0.221,0.360
0.210,0.512
1.039,0.549
0.932,0.010
0.420,0.021
0.372,0.088
0.499,0.082
0.685,0.843
0.021,0.718
0.287,0.977
0.562,0.089
0.295,0.549
0.391,0.084
0.465,0.039
0.373,0.729
0.699,0.762
0.445,0.653
0.483,0.755
0.254,0.512
0.096,0.669
0.515,0.100
0.464,0.119
0.265,0.562
0.390,0.104
0.056,0.816
0.961,0.014
1.017,0.513
0.928,0.010
0.312,0.463
0.705,0.795
0.428,0.082
0.451,0.073
0.230,0.934
0.991,0.575
0.434,0.702
0.971,0.482
1.021,0.039
0.699,0.831
0.279,0.552
1.013,0.509
0.114,0.469
1.017,0.566
1.015,0.583
0.418,0.716
0.967,0.535
0.502,0.058
0.067,0.820
0.265,0.876
0.252,0.507
0.918,0.107
0.072,0.743
0.495,0.095
0.502,0.017
0.457,0.615
0.110,0.739
0.512,0.076
0.698,0.764
0.944,0.080
0.521,0.070
0.431,0.709
0.959,0.060
0.261,0.875
0.335,0.901
0.918,0.039
0.427,0.753
0.389,0.707
0.409,0.123
0.192,0.406
0.104,0.775
0.274,0.460
0.473,0.730
0.404,0.598
0.461,0.726
0.519,0.143
0.117,0.840
0.697,0.846
0.171,0.784
0.973,0.035
0.335,0.951
0.509,0.068
0.900,0.554
0.446,0.790
0.209,0.956
0.699,0.831
0.526,0.017
1.001,0.046
0.976,0.026
0.934,0.052
0.395,0.765
0.323,0.454
0.087,0.750
0.233,0.416
0.882,0.008
0.479,0.059
0.943,0.090
0.908,0.011
0.887,0.030
0.364,0.736
0.224,0.428
0.303,0.914
0.353,0.903
0.332,0.872
0.470,0.129
1.056,0.523
0.089,0.869
0.307,0.894
0.354,0.923
0.306,0.949
0.494,0.090
0.699,0.784
0.666,0.723
0.066,0.789
0.130,0.792
0.244,0.427
0.166,0.445
0.291,0.939
0.182,0.490
0.168,0.437
0.530,0.102
0.002,0.825
0.981,0.557
0.962,0.023
0.498,0.779
0.139,0.469
0.726,0.829
0.625,0.848
0.303,0.466
0.957,0.579
0.241,0.442
0.139,0.805
0.193,0.437
0.094,0.788
0.341,0.002
0.948,0.037
0.196,0.464
0.937,0.010
0.013,0.749
0.389,0.014
1.048,0.540
0.349,0.113
0.477,0.099
0.283,0.855
0.064,0.805
0.401,0.107
0.891,0.011
0.529,0.037
0.316,0.816
0.390,0.069
0.688,0.859
0.351,0.524
0.930,0.496
0.475,0.102
0.527,0.035
0.432,0.002
0.404,0.755
0.081,0.847
0.683,0.831
0.961,0.573
0.934,0.067
0.560,0.095
0.545,0.105
0.296,0.980
0.237,0.451
0.291,0.455
0.380,0.050
0.513,0.095
0.235,0.482
0.437,0.093
0.443,0.645
0.228,0.492
0.349,0.006
0.421,0.148
0.699,0.765
0.516,0.085
0.431,0.085
0.049,0.765
0.503,0.032
0.358,0.115
0.441,0.774
0.184,0.462
0.283,0.528
0.268,0.479
1.005,0.010
0.882,0.024
0.507,0.763
0.047,0.789
0.923,0.017
0.485,0.741
0.668,0.818
0.019,0.809
0.390,0.051
0.152,0.769
0.470,0.721
0.917,0.479
0.302,0.908
0.237,0.487
0.674,0.803
0.285,0.932
0.272,0.465
0.430,0.010
0.310,0.504
0.911,0.021
0.402,0.085
1.019,0.568
0.403,0.062
0.945,0.014
0.041,0.758
0.060,0.814
0.225,0.427
0.489,0.058
0.403,0.031
0.427,0.096
0.372,0.938
0.518,0.078
0.524,0.090
0.162,0.740
0.885,0.059
0.046,0.749
0.867,0.034
0.915,0.531
0.938,0.557
0.507,0.733
0.996,0.529
1.016,0.533
0.891,0.020
0.343,0.056
0.291,0.910
0.068,0.650
0.326,0.566
0.335,0.015
0.987,0.477
0.683,0.759
0.338,0.116
0.150,0.780
0.948,0.023
0.260,0.894
0.205,0.427
0.201,0.606
0.407,0.720
0.086,0.782
0.307,0.884
0.481,0.726
0.886,0.034
0.561,0.079
0.279,0.922
0.496,0.065
0.720,0.723
0.272,0.596
0.653,0.808
0.585,0.060
0.160,0.495
0.950,0.033
1.046,0.031
0.489,0.057
0.509,0.071
0.927,0.560
0.668,0.801
0.936,0.552
0.916,0.029
0.354,0.954
0.966,0.116
0.348,0.068
0.287,0.414
0.640,0.768
0.466,0.710
0.980,0.477
0.247,0.481
0.316,0.553
0.189,0.503
0.334,0.028
0.962,0.648
0.179,0.494
0.899,0.031
0.537,0.736
0.638,0.817
0.210,0.471
0.251,0.875
0.435,0.105
0.459,0.683
0.725,0.821
0.209,0.875
0.205,0.435
0.653,0.812
0.453,0.103
0.888,0.005
1.021,0.555
1.035,0.548
0.611,0.806
0.044,0.792
0.198,0.367
0.932,0.102
0.670,0.802
0.918,0.032
0.626,0.727
0.724,0.771
1.015,0.588
0.678,0.843
0.698,0.767
0.532,0.055
0.588,0.045
0.967,0.034
0.279,0.959
0.373,0.054
0.237,0.453
0.353,0.059
0.281,0.501
0.107,0.414
0.247,0.444
0.929,0.021
0.723,0.835
0.405,0.066
0.275,0.869
0.955,0.021
0.232,0.491
0.268,0.470
0.400,0.758
0.929,0.514
0.296,0.923
0.447,0.088
0.068,0.724
0.511,0.055
0.286,0.947
0.239,0.513
0.524,0.753
0.992,0.479
0.368,0.084
0.491,0.036
0.198,0.437
0.276,0.917
0.358,0.000
0.465,0.145
0.041,0.819
0.446,0.725
0.225,0.510
0.190,0.383
0.246,0.878
0.540,0.110
0.363,0.095
0.372,0.729
0.965,0.585
0.976,0.590
0.411,0.028
0.258,0.035
0.483,0.011
0.583,0.050
0.695,0.743
0.481,0.068
0.999,0.030
0.267,0.929
0.301,0.440
0.714,0.759
0.514,0.118
0.506,0.743
0.651,0.821
0.195,0.364
0.653,0.775
0.444,0.704
0.526,0.768
0.930,0.039
0.221,0.464
0.931,0.547
0.271,0.433
0.208,0.476
0.245,0.473
0.551,0.064
0.444,0.820
0.294,0.434
0.659,0.840
0.475,0.746
0.366,0.123
0.367,0.767
0.662,0.815
0.357,0.023
0.453,0.765
0.118,0.802
0.502,0.029
0.719,0.838
0.265,0.909
0.181,0.434
0.972,0.004
0.928,0.570
0.308,0.412
0.474,0.709
0.665,0.862
0.962,0.029
0.504,0.059
0.745,0.806
0.321,0.495
0.451,0.660
0.886,0.540
0.186,0.523
0.220,0.558
0.195,0.454
0.501,0.061
0.699,0.774
0.389,0.032
0.454,0.766
0.502,0.733
0.636,0.771
0.601,0.815
0.233,0.423
0.330,0.951
0.477,0.044
0.490,0.705
1.051,0.531
0.422,0.028
0.201,0.442
0.439,0.708
0.846,0.026
0.066,0.781
0.067,0.808
0.007,0.726
0.368,0.046
0.247,0.862
0.396,0.092
0.271,0.585
0.087,0.831
0.963,0.148
0.194,0.437
0.490,0.725
0.322,0.953
0.648,0.787
0.369,0.076
0.155,0.690
0.275,0.530
0.519,0.734
0.233,0.469
0.712,0.748
0.975,0.017
0.435,0.038
0.275,0.459
0.284,0.925
0.882,0.537
0.295,0.462
0.759,0.807
0.305,0.532
0.108,0.721
0.424,0.032
0.984,0.569
0.667,0.741
0.332,0.097
0.326,0.995
0.502,0.137
0.927,0.051
0.518,0.763
1.076,0.537
1.049,0.549
0.179,0.404
0.268,0.064
0.475,0.696
0.395,0.089
0.426,0.074
0.658,0.711
0.904,0.015
0.364,0.702
0.197,0.482
0.358,0.750
0.363,0.023
0.214,0.387
0.876,0.075
0.692,0.846
0.951,0.002
0.963,0.607
0.623,0.835
0.522,0.145
0.289,0.876
0.266,0.556
0.253,0.885
0.328,0.106
0.662,0.697
0.877,0.062
0.242,0.472
0.235,0.473
0.227,0.585
0.458,0.043
0.708,0.790
0.163,0.467
0.243,0.508
0.192,0.398
0.380,0.717
0.412,0.674
0.407,0.069
0.359,0.687
0.911,0.016
1.074,0.477
0.291,0.916
0.654,0.847
0.414,0.063
1.003,0.484
0.450,0.028
0.230,0.418
0.254,0.947
0.060,0.688
0.431,0.111
0.442,0.657
0.283,0.884
0.511,0.018
0.263,0.488
0.266,0.891
0.147,0.431
0.337,0.149
0.414,0.787
0.963,0.018
0.676,0.833
0.900,0.011
0.192,0.431
0.339,0.108
0.515,0.059
0.054,0.774
0.358,0.083
0.434,0.010
0.987,0.008
0.427,0.127
0.358,0.932
0.771,0.723
0.200,0.421
0.647,0.779
0.338,0.069
0.074,0.732
0.412,0.712
0.341,0.097
1.019,0.552
0.508,0.060
0.408,0.702
0.989,0.560
0.291,0.973
0.986,0.597
0.697,0.773
0.224,0.451
0.371,0.027
0.348,1.004
0.689,0.780
0.381,0.082
0.920,0.026
0.971,0.050
0.287,0.501
0.634,0.778
0.488,0.063
0.243,0.983
0.243,0.874
0.337,0.486
0.408,0.010
0.243,0.444
0.217,0.475
0.434,0.045
0.986,0.600
1.001,0.533
0.893,0.053
0.891,0.065
0.428,0.643
0.197,0.927
0.421,0.764
0.302,0.836
0.241,0.417
0.879,0.121
0.238,0.494
0.346,0.068
0.699,0.782
0.023,0.794
0.215,0.438
0.353,0.921
0.530,0.109
0.464,0.038
0.102,0.789
0.246,0.872
0.165,0.486
0.606,0.848
0.450,0.687
0.870,0.435
0.963,0.033
0.440,0.673
0.300,0.475
0.930,0.016
0.226,0.509
0.471,0.650
0.520,0.094
0.213,0.535
0.402,0.062
0.304,0.461
0.960,0.002
0.661,0.797
0.443,0.731
0.417,0.696
0.965,0.658
0.451,0.144
0.357,0.112
0.457,0.035
0.068,0.756
0.379,0.031
1.004,0.550
0.327,0.445
0.245,0.869
0.979,0.018
0.347,0.038
0.431,0.690
0.420,0.074
0.704,0.799
0.220,0.465
0.490,0.058
0.461,0.138
1.027,0.611
0.071,0.768
0.256,0.523
0.670,0.790
0.871,0.116
0.428,0.775
0.929,0.530
0.878,0.547
0.237,0.560
0.418,0.090
0.327,0.907
0.421,0.694
0.233,0.892
0.332,0.964
0.410,0.075
0.012,0.732
0.980,0.588
0.950,0.080
0.444,0.026
0.219,0.466
0.452,0.049
0.263,0.983
0.551,0.078
0.339,0.079
0.724,0.813
0.459,0.738
0.725,0.785
0.452,0.008
0.985,0.518
0.341,0.065
0.379,0.078
0.273,0.399
0.986,0.449
0.684,0.834
0.513,0.015
1.009,0.505
0.440,0.762
0.514,0.089
0.437,0.695
0.280,0.906
0.344,0.912
0.376,0.938
0.545,0.052
0.457,0.719
0.883,0.111
0.971,0.582
0.921,0.005
0.129,0.426
0.909,0.052
0.984,0.527
0.526,0.057
0.098,0.807
0.368,0.905
0.340,0.061
0.679,0.763
0.374,0.093
0.908,0.080
0.200,0.493
0.321,0.856
0.436,0.739
0.547,0.120
0.100,0.716
0.205,0.464
0.374,0.887
0.971,0.556
0.463,0.719
0.412,0.767
0.401,0.752
0.919,0.081
0.007,0.847
0.259,0.402
0.429,0.731
0.414,0.138
0.279,0.522
0.155,0.481
0.047,0.719
0.246,0.892
0.259,0.880
0.447,0.076
0.295,0.937
0.462,0.131
0.420,0.042
0.437,0.023
0.931,0.050
0.424,0.785
0.574,0.077
0.081,0.837
0.261,0.913
0.354,0.138
0.069,0.734
0.312,0.917
0.420,0.671
0.918,0.028
0.265,0.563
0.418,0.798
0.373,0.064
0.479,0.710
0.282,0.497
0.178,0.450
0.225,0.441
0.306,0.893
0.675,0.832
0.438,0.038
0.023,0.837
0.338,0.890
0.930,0.078
0.258,0.521
0.538,0.098
0.125,0.819
0.891,0.010
0.233,0.904
0.576,0.107
0.284,0.516
0.470,0.682
0.938,0.046
0.077,0.734
0.726,0.815
0.222,0.500
0.304,0.903
0.067,0.776
0.257,0.486
0.200,0.410
0.236,0.429
0.068,0.817
0.127,0.781
0.917,0.018
0.055,0.763
0.091,0.724
0.096,0.790
0.532,0.083
0.418,0.737
0.498,0.080
0.309,0.928
0.477,0.015
0.525,0.152
0.729,0.822
0.354,0.020
0.407,0.095
0.999,0.016
0.242,0.920
0.529,0.019
0.227,0.811
0.759,0.780
0.424,0.767
0.047,0.758
0.981,0.489
0.062,0.811
0.272,0.913
0.951,0.544
0.402,0.060
0.366,0.686
0.977,0.046
1.022,0.484
0.951,0.063
0.271,0.924
0.699,0.742
0.511,0.099
0.252,0.520
0.197,0.525
0.278,0.441
0.959,0.003
0.471,0.090
0.200,0.444
0.485,0.080
0.497,0.037
0.978,0.538
0.683,0.777
0.959,0.579
0.244,0.450
0.257,0.937
0.326,0.478
0.280,0.907
0.704,0.802
0.403,0.076
0.252,0.444
0.626,0.740
0.950,0.073
0.104,0.804
0.555,0.012
0.301,0.549
0.051,0.762
0.209,0.494
1.031,0.527
0.942,0.009
0.231,0.411
0.408,0.736
0.697,0.823
0.341,0.942
0.343,0.080
0.722,0.821
0.251,0.981
1.024,0.490
0.973,0.500
0.384,0.087
0.390,0.042
0.673,0.739
0.104,0.858
0.547,0.051
0.436,0.692
0.745,0.829
1.012,0.542
0.017,0.833
0.281,0.417
0.467,0.694
0.249,0.374
0.401,0.732
0.282,0.846
0.648,0.810
0.972,0.546
0.945,0.059
0.394,0.901
0.970,0.052
0.236,0.455
0.384,0.037
0.269,0.977
0.348,0.121
0.318,1.017
0.308,0.477
0.781,0.725
0.487,0.099
1.013,0.134
0.068,0.804
0.132,0.468
0.434,0.728
0.413,0.779
0.441,0.106
0.142,0.803
1.045,0.535
0.055,0.808
0.137,0.806
0.285,0.961
0.551,0.684
0.486,0.071
0.388,0.809
0.225,0.399
0.119,0.816
0.666,0.870
0.494,0.682
0.920,0.044
1.003,0.552
0.182,0.392
0.414,0.094
0.494,0.065
0.891,0.575
0.329,0.906
0.593,0.788
0.975,0.536
0.413,0.695
0.904,0.035
0.208,0.428
0.953,0.540
0.357,0.090
0.267,0.474
0.247,0.479
1.027,0.560
0.945,0.028
0.534,0.147
0.368,0.924
0.719,0.861
0.437,0.016
0.178,0.410
0.488,0.050
0.221,0.472
0.925,0.030
0.910,0.006
0.974,0.591
0.533,0.084
0.955,0.034
0.439,0.064
0.479,0.717
1.000,0.522
0.671,0.803
0.459,0.129
0.958,0.562
0.470,0.689
0.554,0.045
0.975,0.529
0.946,0.481
0.273,0.489
0.287,0.505
0.680,0.780
0.272,0.480
0.295,0.917
0.468,0.049
0.701,0.815
0.495,0.069
0.899,0.010
0.354,0.722
0.421,0.108
0.368,0.067
0.363,0.914
0.395,0.763
0.237,0.886
0.974,0.567
0.066,0.753
0.254,0.581
0.402,0.040
0.254,0.438
0.179,0.437
0.394,0.072
0.217,0.477
0.418,0.127
0.218,0.498
0.629,0.846
0.233,0.454
0.968,0.565
0.395,0.094
0.554,0.017
0.251,0.414
0.460,0.134
0.489,0.032
0.442,0.815
0.693,0.826
0.965,0.482
0.266,0.573
0.369,0.071
0.541,0.054
0.031,0.719
0.936,0.026
0.184,0.425
0.031,0.792
0.072,0.798
0.950,0.059
0.502,0.060
0.236,0.440
0.951,0.031
0.494,0.105
0.498,0.048
0.140,0.837
0.671,0.775
0.962,0.567
0.461,0.690
0.414,0.691
0.330,0.077
0.420,0.006
1.033,0.523
0.046,0.795
0.986,0.532
0.250,0.952
0.928,0.003
0.454,0.014
0.227,0.503
0.687,0.754
0.260,0.507
0.055,0.792
0.485,0.030
0.375,0.118
0.623,0.740
0.063,0.715
0.530,0.017
0.996,0.568
0.924,0.024
0.929,0.022
0.504,0.700
0.976,0.539
0.945,0.552
0.924,0.049
0.978,0.069
0.495,0.069
0.440,0.060
0.364,0.776
0.509,0.074
0.227,0.489
0.952,0.524
0.389,0.128
0.118,0.763
0.959,0.032
0.457,0.685
0.561,0.095
0.411,0.675
0.442,0.684
0.273,0.434
0.357,0.031
0.059,0.811
0.917,0.003
0.405,0.702
0.684,0.775
0.250,0.542
0.925,0.540
0.314,0.518
0.461,0.741
0.695,0.777
0.980,0.471
0.697,0.840
0.224,0.426
0.404,0.052
0.981,0.035
0.205,0.437
0.358,0.065
0.648,0.785
0.461,0.033
0.344,0.059
0.366,0.094
0.167,0.815
0.199,0.540
0.267,0.904
0.444,0.088
0.242,0.871
0.897,0.010
0.246,0.935
0.943,0.568
0.197,0.479
0.267,0.906
0.893,0.027
0.994,0.564
0.392,0.009
0.925,0.029
0.353,0.121
0.509,0.065
0.046,0.792
0.972,0.035
0.442,0.070
0.225,0.872
1.002,0.571
0.881,0.044
0.986,0.498
0.731,0.800
0.312,0.436
0.356,0.965
0.455,0.687
0.202,0.490
0.272,0.891
0.230,0.487
0.184,0.506
0.264,0.491
0.335,0.518
1.004,0.415
0.486,0.096
0.164,0.971
0.656,0.854
0.073,0.809
0.227,0.433
0.435,0.761
0.986,0.588
1.089,0.586
0.954,0.518
0.687,0.807
0.701,0.751
0.298,0.416
0.472,0.745
0.921,0.042
0.973,0.034
0.346,0.039
0.682,0.821
0.364,0.049
0.706,0.854
0.498,0.130
0.532,0.117
0.327,0.932
0.172,0.515
0.112,0.771
0.215,0.463
0.932,0.038
0.471,0.094
0.297,0.867
0.248,0.497
0.167,0.441
0.075,0.813
0.306,0.576
0.077,0.738
0.372,0.131
0.515,0.193
0.564,0.082
0.960,0.109
0.031,0.738
0.629,0.817
0.724,0.842
0.468,0.043
0.424,0.785
0.939,0.044
0.382,0.070
0.105,0.808
0.455,0.681
0.041,0.773
0.247,0.493
0.487,0.123
0.007,0.775
1.020,0.510
0.647,0.753
0.990,0.011
1.029,0.491
0.394,0.016
0.027,0.787
0.263,0.940
0.919,0.087
0.256,0.402
0.326,0.505
0.223,0.463
0.372,0.056
0.416,0.035
0.701,0.719
0.962,0.023
0.432,0.009
0.030,0.821
0.933,0.587
0.555,0.031
0.282,0.508
0.285,0.896
0.276,0.505
0.742,0.851
0.477,0.143
0.274,0.508
1.000,0.594
0.127,0.773
0.253,0.506
0.388,0.797
0.689,0.756
0.176,0.476
0.971,0.062
0.638,0.734
0.961,0.501
0.688,0.801
0.660,0.781
0.695,0.818
0.596,0.765
0.568,0.043
0.275,0.465
0.826,0.019
0.956,0.526
1.032,0.528
0.281,0.922
0.165,0.443
0.940,0.532
0.502,0.083
0.382,0.687
0.324,0.926
0.281,0.504
0.450,0.860
0.941,0.043
0.311,0.875
0.234,0.411
0.706,0.825
0.715,0.864
0.501,0.172
0.380,0.080
0.115,0.664
0.263,0.458
0.701,0.805
0.741,0.818
0.374,0.061
0.271,0.919
1.008,0.503
0.196,0.408
0.323,0.896
0.700,0.805
0.196,0.513
0.090,0.771
0.163,0.473
0.371,0.018
0.617,0.776
0.468,0.121
0.524,0.107
0.278,0.508
0.892,0.011
0.318,0.925
0.346,0.800
0.405,0.055
0.227,0.443
0.379,0.001
0.678,0.727
0.129,0.768
0.934,0.564
0.996,0.518
0.517,0.034
0.266,0.943
0.308,0.839
0.525,0.074
0.985,0.540
0.877,0.009
0.617,0.817
0.430,0.653
0.439,0.689
0.284,0.884
0.995,0.547
0.393,0.073
0.633,0.818
0.308,0.875
0.566,0.056
0.940,0.063
0.311,0.863
0.411,0.747
0.253,0.499
0.751,0.814
0.275,0.391
0.435,0.681
0.029,0.741
0.288,0.874
0.500,0.083
0.478,0.011
0.717,0.808
0.391,0.096
1.007,0.021
1.041,0.504
0.220,0.399
0.968,0.518
0.933,0.545
1.035,0.613
0.868,0.006
0.944,0.107
0.906,0.051
0.226,0.454
1.003,0.568
0.963,0.579
0.387,0.071
0.221,0.876
0.083,0.730
0.982,0.432
0.366,0.069
0.183,0.402
0.200,0.472
0.080,0.770
0.174,0.917
0.282,0.459
0.147,0.382
0.398,0.071
0.400,0.779
0.837,0.032
0.210,0.394
0.461,0.733
0.543,0.041
0.184,0.414
0.196,0.508
0.717,0.793
0.299,0.881
0.397,0.750
0.920,0.071
0.314,0.844
0.249,0.473
0.918,0.038
0.247,0.899
0.951,0.014
0.318,0.888
0.254,0.581
0.915,0.058
0.337,0.008
0.220,0.449
0.167,0.459
0.299,0.530
0.211,0.397
0.296,0.943
0.273,0.950
0.429,0.734
0.652,0.795
0.959,0.036
0.523,0.103
0.036,0.766
0.269,0.501
0.892,0.538
0.462,0.724
0.203,0.908
0.379,0.733
0.280,0.527
0.669,0.773
0.242,0.899
1.002,0.586
0.104,0.785
0.986,0.539
0.189,0.435
0.143,0.466
0.379,0.049
0.315,0.533
0.718,0.851
0.538,0.074
0.547,0.738
0.992,0.537
0.553,0.110
0.952,0.015
0.268,0.520
0.401,0.062
0.505,0.047
0.058,0.803
0.073,0.730
0.422,0.738
0.650,0.793
0.504,0.112
0.966,0.573
0.251,0.443
0.329,0.414
0.382,0.074
0.341,0.100
0.341,0.080
0.628,0.796
1.031,0.621
0.393,0.060
0.355,0.461
0.951,0.050
0.401,0.074
0.449,0.710
0.337,0.075
1.005,0.499
0.503,0.080
0.267,0.470
0.322,0.467
0.163,0.450
1.015,0.556
0.153,0.784
0.401,0.726
0.658,0.835
0.212,0.384
0.269,0.954
0.677,0.741
0.253,0.454
0.107,0.766
0.056,0.805
0.483,0.091
0.363,0.752
0.358,0.887
0.249,0.900
0.235,0.530
1.032,0.521
0.072,0.751
0.390,0.042
0.656,0.704
0.691,0.771
0.020,0.764
0.909,0.067
1.010,0.034
0.475,0.091
0.952,0.573
0.274,0.486
0.095,0.815
0.305,0.864
0.154,0.439
0.279,0.557
0.228,0.483
0.236,0.530
0.278,0.518
0.359,0.037
0.472,0.100
0.290,0.913
1.011,0.593
0.978,0.128
0.089,0.750
0.558,0.117
0.255,0.534
0.259,0.489
0.431,0.095
0.063,0.752
0.089,0.838
0.901,0.023
0.289,0.951
0.473,0.671
0.241,0.907
0.900,0.072
0.021,0.788
0.351,0.474
0.676,0.690
0.292,0.935
0.667,0.790
0.965,0.556
0.439,0.782
0.090,0.809
0.412,0.739
0.444,0.693
0.358,0.119
0.421,0.721
0.258,0.472
0.313,0.904
0.236,0.449
0.289,0.464
0.240,0.473
0.286,0.464
0.232,0.482
0.672,0.764
0.203,0.427
0.409,0.027
0.312,0.970
0.235,0.925
0.240,0.480
0.926,0.037
0.212,0.414
0.137,0.763
0.722,0.819
0.984,0.509
0.950,0.595
0.065,0.846
0.455,0.717
0.973,0.496
0.454,0.081
0.508,0.161
0.924,0.048
0.260,0.952
0.722,0.778
0.182,0.479
0.508,0.063
0.608,0.784
0.180,0.789
0.334,0.018
0.703,0.883
0.491,0.148
0.320,0.450
0.923,0.002
1.013,0.028
0.533,0.068
0.978,0.043
0.675,0.766
0.917,0.034
0.290,0.488
0.436,0.728
0.189,0.400
0.287,0.892
0.968,0.462
0.953,0.071
1.066,0.496
0.351,0.110
1.040,0.513
0.282,0.966
0.656,0.752
0.444,0.713
0.049,0.710
0.957,0.081
0.260,0.573
0.344,0.956
0.253,0.490
0.522,0.066
0.047,0.804
0.477,0.103
0.355,0.097
0.017,0.783
0.928,0.575
0.498,0.139
0.503,0.084
0.211,0.879
0.432,0.728
0.941,0.017
0.660,0.784
1.014,0.051
0.301,0.494
0.324,0.937
0.540,0.089
0.341,0.016
0.977,0.522
0.301,0.454
0.259,0.484
0.446,0.106
0.355,0.072
0.328,0.448
0.354,0.930
1.056,0.431
0.870,0.461
0.245,0.557
0.625,0.744
0.298,0.517
0.977,0.549
0.205,0.481
0.186,0.347
0.251,0.471
0.441,0.705
0.795,0.030
0.222,0.458
0.976,0.616
0.682,0.778
0.409,0.747
0.256,0.907
0.939,0.033
0.533,0.052
0.495,0.071
0.236,0.523
0.658,0.813
0.295,0.597
0.373,0.064
0.047,0.728
0.423,0.037
0.877,0.098
0.278,0.455
0.267,0.471
0.697,0.845
0.295,0.864
0.940,0.545
0.418,0.735
0.090,0.792
0.072,0.774
0.665,0.813
0.006,0.795
0.377,0.058
0.406,0.060
0.967,0.025
0.183,0.395
0.280,0.504
0.439,0.716
0.374,0.012
0.691,0.827
0.020,0.804
0.293,0.423
0.356,0.712
0.999,0.560
0.391,0.031
0.980,0.565
0.088,0.802
0.664,0.814
0.942,0.079
0.324,0.818
0.518,0.055
0.662,0.848
0.230,0.421
0.495,0.064
0.336,0.072
0.259,0.926
1.000,0.516
0.247,0.468
0.117,0.753
0.199,0.381
0.444,0.113
0.442,0.062
0.419,0.059
0.675,0.743
0.403,0.096
0.943,0.033
0.492,0.731
0.226,0.419
1.005,0.453
0.212,0.795
0.090,0.756
0.932,0.035
0.486,0.020
0.420,0.105
0.964,0.012
0.478,0.098
0.987,0.600
0.711,0.896
